"variable","mean","median","sd","mad","q5","q95"
"y_rep[126]",3766.4215,3676,1028.65315607132,994.8246,2277.9,5539.25
"y_rep[127]",4131.0965,4077,1104.31886394482,1140.8607,2425.9,6028
"y_rep[128]",4207.3035,4082,1164.18373561603,1130.4825,2480.8,6262.6
"y_rep[129]",4297.314,4199,1165.7692925385,1152.7215,2595,6345.35
"y_rep[130]",4941.564,4836.5,1351.69246656408,1317.2901,2948.85,7398.2
"y_rep[131]",4373.324,4289.5,1153.83868798153,1125.2934,2661.85,6480.1
"y_rep[132]",3729.868,3694.5,1017.88015727948,989.6355,2223,5520.35
"y_rep[133]",3236.98,3154,875.074576454588,882.147,1930.75,4779.15
"y_rep[134]",3093.76,2986,850.182561332446,858.4254,1846.8,4536.2
"y_rep[135]",3434.873,3330.5,974.544535871604,934.038,2041.8,5172.7
"y_rep[136]",4112.2845,4038.5,1140.92176015323,1149.015,2427.9,6145.35
"y_rep[137]",3368.599,3301.5,916.500507795493,896.973,1988.95,5042.1
"y_rep[138]",3399.4235,3327,966.860165400079,974.0682,1994.95,5125.3
